Id,CreationDate,QuestionCount,FirstQuestionDate,AnswerCount,FirstAnswerDate,TotalCount,FirstPostDate
"8207400","2017-06-23 22:30:44","1","2017-06-23 22:38:59","0","","1","2017-06-23 22:38:59"
"8207500","2017-06-23 23:31:50","0","","0","","0",""
"8207600","2017-06-24 00:45:36","0","","0","","0",""
"8207700","2017-06-24 01:56:46","0","","0","","0",""
"8207800","2017-06-24 03:06:45","0","","1","2019-07-31 02:37:55","1","2019-07-31 02:37:55"
"8207900","2017-06-24 04:00:00","0","","0","","0",""
"8208000","2017-06-24 04:50:34","0","","0","","0",""
"8208100","2017-06-24 05:33:32","0","","0","","0",""
"8208200","2017-06-24 06:16:23","0","","0","","0",""
"8208300","2017-06-24 06:54:22","0","","1","2017-11-25 12:57:20","1","2017-11-25 12:57:20"
"8208400","2017-06-24 07:29:21","0","","0","","0",""
"8208500","2017-06-24 08:13:11","0","","0","","0",""
"8208600","2017-06-24 09:01:46","5","2017-06-24 20:14:37","6","2019-05-01 13:59:10","11","2017-06-24 20:14:37"
"8208700","2017-06-24 09:45:52","0","","0","","0",""
"8208800","2017-06-24 10:30:46","0","","0","","0",""
"8208900","2017-06-24 11:15:38","0","","0","","0",""
"8209000","2017-06-24 11:59:08","0","","0","","0",""
"8209100","2017-06-24 12:40:08","0","","0","","0",""
"8209200","2017-06-24 13:25:06","1","2017-06-24 13:33:58","0","","1","2017-06-24 13:33:58"
"8209300","2017-06-24 14:09:14","0","","0","","0",""
"8209400","2017-06-24 14:46:50","0","","0","","0",""
"8209500","2017-06-24 15:23:58","0","","0","","0",""
"8209600","2017-06-24 16:02:11","0","","0","","0",""
"8209700","2017-06-24 16:37:56","0","","0","","0",""
"8209800","2017-06-24 17:14:17","3","2017-06-24 17:26:35","0","","3","2017-06-24 17:26:35"
"8209900","2017-06-24 17:55:45","0","","0","","0",""
"8210000","2017-06-24 18:38:01","0","","0","","0",""
"8210100","2017-06-24 19:27:49","0","","0","","0",""
"8210200","2017-06-24 20:19:11","0","","0","","0",""
"8210300","2017-06-24 21:14:29","5","2017-06-24 21:28:30","1","2019-01-30 15:35:12","6","2017-06-24 21:28:30"
"8210400","2017-06-24 22:18:18","0","","0","","0",""
"8210500","2017-06-24 23:28:00","0","","0","","0",""
"8210700","2017-06-25 01:54:59","6","2017-07-05 01:31:17","1","2017-08-13 23:53:46","7","2017-07-05 01:31:17"
"8210800","2017-06-25 02:48:22","0","","0","","0",""
"8210900","2017-06-25 03:58:48","0","","1","2017-06-25 14:47:49","1","2017-06-25 14:47:49"
"8211000","2017-06-25 04:49:15","0","","0","","0",""
"8211100","2017-06-25 05:41:59","0","","0","","0",""
"8211200","2017-06-25 06:35:10","0","","0","","0",""
"8211300","2017-06-25 07:36:51","0","","0","","0",""
"8211400","2017-06-25 08:29:37","0","","0","","0",""
"8211500","2017-06-25 09:30:31","1","2017-06-25 09:49:09","0","","1","2017-06-25 09:49:09"
"8211600","2017-06-25 10:11:54","0","","0","","0",""
"8211700","2017-06-25 10:53:50","0","","0","","0",""
"8211800","2017-06-25 11:47:47","0","","0","","0",""
"8212000","2017-06-25 13:16:57","1","2017-06-25 13:31:24","0","","1","2017-06-25 13:31:24"
"8212100","2017-06-25 13:55:21","2","2017-08-27 10:47:15","0","","2","2017-08-27 10:47:15"
"8212200","2017-06-25 14:33:48","0","","0","","0",""
"8212300","2017-06-25 15:12:54","0","","0","","0",""
"8212400","2017-06-25 15:55:28","0","","0","","0",""
"8212500","2017-06-25 16:31:13","0","","0","","0",""
"8212600","2017-06-25 17:10:52","0","","1","2018-12-10 10:37:12","1","2018-12-10 10:37:12"
"8212700","2017-06-25 17:46:21","0","","0","","0",""
"8212800","2017-06-25 18:34:50","0","","0","","0",""
"8212900","2017-06-25 19:22:31","0","","0","","0",""
"8213000","2017-06-25 20:06:05","0","","0","","0",""
"8213100","2017-06-25 20:54:43","0","","0","","0",""
"8213200","2017-06-25 21:40:29","1","2017-06-25 21:46:27","0","","1","2017-06-25 21:46:27"
"8213300","2017-06-25 22:38:58","1","2017-06-25 23:00:35","0","","1","2017-06-25 23:00:35"
"8213400","2017-06-25 23:56:09","11","2017-10-26 07:25:05","1","2018-02-09 21:39:14","12","2017-10-26 07:25:05"
"8213500","2017-06-26 00:58:25","0","","0","","0",""
"8213600","2017-06-26 01:52:17","0","","0","","0",""
"8213700","2017-06-26 02:45:07","0","","0","","0",""
"8213800","2017-06-26 03:39:21","0","","0","","0",""
"8213900","2017-06-26 04:24:10","0","","0","","0",""
"8214000","2017-06-26 05:23:58","0","","0","","0",""
"8214100","2017-06-26 06:01:16","0","","0","","0",""
"8214200","2017-06-26 06:34:20","0","","0","","0",""
"8214300","2017-06-26 07:06:16","0","","0","","0",""
"8214400","2017-06-26 07:36:06","0","","0","","0",""
"8214500","2017-06-26 08:03:42","0","","0","","0",""
"8214600","2017-06-26 08:31:27","0","","0","","0",""
"8214700","2017-06-26 08:58:47","2","2017-07-27 12:48:32","5","2017-06-26 09:35:07","7","2017-06-26 09:35:07"
"8214800","2017-06-26 09:23:39","0","","0","","0",""
"8214900","2017-06-26 09:50:38","0","","0","","0",""
"8215000","2017-06-26 10:13:46","0","","0","","0",""
"8215100","2017-06-26 10:34:43","0","","0","","0",""
"8215200","2017-06-26 11:04:28","0","","2","2018-06-03 10:15:56","2","2018-06-03 10:15:56"
"8215300","2017-06-26 11:29:08","0","","4","2018-06-26 15:08:46","4","2018-06-26 15:08:46"
"8215400","2017-06-26 11:59:57","0","","0","","0",""
"8215500","2017-06-26 12:24:12","0","","0","","0",""
"8215600","2017-06-26 12:43:11","0","","0","","0",""
"8215700","2017-06-26 13:05:14","0","","0","","0",""
"8215800","2017-06-26 13:25:26","0","","0","","0",""
"8215900","2017-06-26 13:48:11","0","","0","","0",""
"8216000","2017-06-26 14:07:21","0","","0","","0",""
"8216100","2017-06-26 14:27:12","0","","0","","0",""
"8216200","2017-06-26 14:51:06","0","","0","","0",""
"8216300","2017-06-26 15:12:18","1","2017-07-11 13:45:03","0","","1","2017-07-11 13:45:03"
"8216400","2017-06-26 15:30:39","0","","0","","0",""
"8216500","2017-06-26 15:57:36","0","","0","","0",""
"8216600","2017-06-26 16:23:29","0","","0","","0",""
"8216700","2017-06-26 16:48:53","2","2018-01-20 22:39:40","0","","2","2018-01-20 22:39:40"
"8216800","2017-06-26 17:16:26","0","","0","","0",""
"8216900","2017-06-26 17:45:05","0","","0","","0",""
"8217000","2017-06-26 18:16:25","0","","0","","0",""
"8217100","2017-06-26 18:38:29","2","2017-06-26 19:08:35","0","","2","2017-06-26 19:08:35"
"8217200","2017-06-26 19:07:54","0","","0","","0",""
"8217300","2017-06-26 19:39:56","0","","0","","0",""
"8217400","2017-06-26 20:12:34","1","2017-08-09 22:57:07","0","","1","2017-08-09 22:57:07"
"8217500","2017-06-26 20:41:25","19","2017-06-26 20:51:59","4","2017-09-14 23:07:13","23","2017-06-26 20:51:59"
"8217600","2017-06-26 21:22:20","0","","0","","0",""
"8217700","2017-06-26 21:58:35","0","","0","","0",""
"8217800","2017-06-26 22:37:11","0","","0","","0",""
"8217900","2017-06-26 23:15:47","0","","0","","0",""
"8218000","2017-06-27 00:06:37","2","2017-06-28 08:08:33","3","2017-06-28 09:54:36","5","2017-06-28 08:08:33"
"8218100","2017-06-27 01:00:30","0","","0","","0",""
"8218200","2017-06-27 01:44:19","1","2017-06-27 01:58:24","0","","1","2017-06-27 01:58:24"
"8218300","2017-06-27 02:32:50","0","","0","","0",""
"8218400","2017-06-27 03:15:16","0","","0","","0",""
"8218500","2017-06-27 03:59:45","0","","0","","0",""
"8218600","2017-06-27 04:47:15","3","2017-06-27 05:03:49","0","","3","2017-06-27 05:03:49"
"8218700","2017-06-27 05:22:36","0","","0","","0",""
"8218800","2017-06-27 05:58:05","0","","0","","0",""
"8218900","2017-06-27 06:27:11","0","","0","","0",""
"8219000","2017-06-27 06:50:16","1","2017-06-27 06:55:30","0","","1","2017-06-27 06:55:30"
"8219100","2017-06-27 07:14:19","0","","0","","0",""
"8219200","2017-06-27 07:37:38","0","","0","","0",""
"8219300","2017-06-27 07:59:34","0","","0","","0",""
"8219400","2017-06-27 08:20:23","0","","0","","0",""
"8219500","2017-06-27 08:41:25","0","","0","","0",""
"8219600","2017-06-27 09:01:14","0","","2","2017-10-06 07:31:47","2","2017-10-06 07:31:47"
"8219700","2017-06-27 09:21:38","0","","0","","0",""
"8219800","2017-06-27 09:41:54","1","2017-08-06 09:34:17","0","","1","2017-08-06 09:34:17"
"8219900","2017-06-27 09:58:52","0","","1","2017-06-27 10:01:57","1","2017-06-27 10:01:57"
"8220000","2017-06-27 10:18:46","0","","0","","0",""
"8220100","2017-06-27 10:43:49","0","","0","","0",""
"8220200","2017-06-27 11:06:28","0","","1","2017-06-27 11:06:28","1","2017-06-27 11:06:28"
"8220300","2017-06-27 11:31:08","0","","0","","0",""
"8220400","2017-06-27 11:52:26","0","","1","2017-07-10 18:03:39","1","2017-07-10 18:03:39"
"8220500","2017-06-27 12:17:57","0","","0","","0",""
"8220600","2017-06-27 12:39:41","1","2017-06-27 13:18:48","0","","1","2017-06-27 13:18:48"
"8220700","2017-06-27 13:01:04","1","2017-06-27 13:12:09","0","","1","2017-06-27 13:12:09"
"8220800","2017-06-27 13:23:41","2","2017-06-27 13:36:01","0","","2","2017-06-27 13:36:01"
"8220900","2017-06-27 13:41:14","3","2017-06-27 14:14:57","0","","3","2017-06-27 14:14:57"
"8221000","2017-06-27 14:04:19","1","2017-06-27 14:05:38","1","2017-06-29 07:35:58","2","2017-06-27 14:05:38"
"8221100","2017-06-27 14:23:12","0","","0","","0",""
"8221200","2017-06-27 14:41:51","0","","0","","0",""
"8221300","2017-06-27 14:57:24","0","","0","","0",""
"8221400","2017-06-27 15:18:14","0","","0","","0",""
"8221500","2017-06-27 15:38:39","0","","0","","0",""
"8221600","2017-06-27 15:58:41","2","2017-06-27 16:16:35","1","2017-06-27 16:43:29","3","2017-06-27 16:16:35"
"8221700","2017-06-27 16:19:54","0","","2","2017-11-14 16:24:59","2","2017-11-14 16:24:59"
"8221800","2017-06-27 16:42:17","1","2017-06-27 16:55:49","0","","1","2017-06-27 16:55:49"
"8221900","2017-06-27 17:07:10","0","","0","","0",""
"8222000","2017-06-27 17:31:48","1","2019-08-20 09:26:49","3","2019-08-06 11:35:02","4","2019-08-06 11:35:02"
"8222100","2017-06-27 18:00:39","0","","1","2017-06-27 18:00:39","1","2017-06-27 18:00:39"
"8222200","2017-06-27 18:30:07","1","2019-04-26 06:41:21","0","","1","2019-04-26 06:41:21"
"8222300","2017-06-27 18:57:25","2","2017-07-02 10:54:48","0","","2","2017-07-02 10:54:48"
"8222400","2017-06-27 19:25:05","1","2017-07-30 12:57:08","0","","1","2017-07-30 12:57:08"
"8222500","2017-06-27 19:52:58","0","","0","","0",""
"8222600","2017-06-27 20:19:27","1","2017-06-27 20:28:54","0","","1","2017-06-27 20:28:54"
"8222800","2017-06-27 21:17:39","1","2017-06-27 21:26:55","0","","1","2017-06-27 21:26:55"
"8222900","2017-06-27 21:54:43","1","2017-06-27 22:49:55","0","","1","2017-06-27 22:49:55"
"8223000","2017-06-27 22:29:07","1","2019-09-26 23:24:43","0","","1","2019-09-26 23:24:43"
"8223100","2017-06-27 23:08:26","0","","3","2017-09-21 16:05:01","3","2017-09-21 16:05:01"
"8223200","2017-06-27 23:58:20","0","","0","","0",""
"8223300","2017-06-28 00:52:41","1","2019-03-21 13:10:46","0","","1","2019-03-21 13:10:46"
"8223400","2017-06-28 01:35:13","0","","1","2017-06-28 02:04:43","1","2017-06-28 02:04:43"
"8223500","2017-06-28 02:18:16","0","","0","","0",""
"8223600","2017-06-28 02:52:36","2","2017-06-28 03:01:57","0","","2","2017-06-28 03:01:57"
"8223700","2017-06-28 03:29:15","0","","0","","0",""
"8223800","2017-06-28 04:04:37","0","","0","","0",""
"8223900","2017-06-28 04:41:55","0","","0","","0",""
"8224000","2017-06-28 05:19:37","0","","0","","0",""
"8224100","2017-06-28 05:49:12","0","","0","","0",""
"8224200","2017-06-28 06:17:07","1","2017-06-28 18:24:56","0","","1","2017-06-28 18:24:56"
"8224300","2017-06-28 06:36:05","0","","0","","0",""
"8224400","2017-06-28 06:57:09","0","","0","","0",""
"8224500","2017-06-28 07:17:24","0","","0","","0",""
"8224600","2017-06-28 07:36:01","0","","0","","0",""
"8224700","2017-06-28 07:56:17","1","2017-07-05 08:45:07","0","","1","2017-07-05 08:45:07"
"8224800","2017-06-28 08:13:58","0","","0","","0",""
"8224900","2017-06-28 08:33:53","1","2019-03-05 11:18:23","0","","1","2019-03-05 11:18:23"
"8225000","2017-06-28 08:51:17","0","","0","","0",""
"8225100","2017-06-28 09:11:28","0","","0","","0",""
"8225200","2017-06-28 09:29:12","2","2017-07-13 07:22:10","0","","2","2017-07-13 07:22:10"
"8225300","2017-06-28 09:48:11","0","","0","","0",""
"8225400","2017-06-28 10:06:25","1","2019-06-12 20:20:47","0","","1","2019-06-12 20:20:47"
"8225500","2017-06-28 10:23:27","0","","1","2017-06-28 12:03:51","1","2017-06-28 12:03:51"
"8225600","2017-06-28 10:43:27","0","","0","","0",""
"8225700","2017-06-28 11:06:00","0","","0","","0",""
"8225800","2017-06-28 11:26:55","0","","0","","0",""
"8225900","2017-06-28 11:45:08","0","","0","","0",""
"8226000","2017-06-28 12:05:42","0","","0","","0",""
"8226100","2017-06-28 12:25:02","0","","0","","0",""
"8226200","2017-06-28 12:46:33","1","2017-07-07 18:56:33","0","","1","2017-07-07 18:56:33"
"8226300","2017-06-28 13:06:38","0","","0","","0",""
"8226400","2017-06-28 13:27:11","0","","0","","0",""
"8226500","2017-06-28 13:46:15","0","","0","","0",""
"8226600","2017-06-28 14:05:11","0","","0","","0",""
"8226700","2017-06-28 14:22:16","0","","1","2019-08-05 18:12:44","1","2019-08-05 18:12:44"
"8226800","2017-06-28 14:38:24","0","","0","","0",""
"8226900","2017-06-28 14:58:29","1","2017-07-04 17:08:27","0","","1","2017-07-04 17:08:27"
"8227000","2017-06-28 15:20:12","0","","0","","0",""
"8227100","2017-06-28 15:37:48","2","2017-06-28 15:48:42","0","","2","2017-06-28 15:48:42"
"8227200","2017-06-28 15:58:27","4","2017-08-02 13:33:33","11","2017-07-23 06:19:26","15","2017-07-23 06:19:26"
"8227300","2017-06-28 16:17:13","0","","0","","0",""
"8227400","2017-06-28 16:41:35","0","","0","","0",""
"8227500","2017-06-28 17:08:47","0","","0","","0",""
"8227600","2017-06-28 17:27:56","0","","0","","0",""
"8227700","2017-06-28 17:47:44","0","","0","","0",""
"8227800","2017-06-28 18:12:12","0","","0","","0",""
"8227900","2017-06-28 18:33:55","1","2017-09-07 00:39:13","0","","1","2017-09-07 00:39:13"
"8228000","2017-06-28 18:55:51","1","2017-06-28 19:06:25","1","2017-06-29 10:11:04","2","2017-06-28 19:06:25"
"8228100","2017-06-28 19:17:42","0","","0","","0",""
"8228200","2017-06-28 19:43:09","1","2017-07-15 07:36:23","0","","1","2017-07-15 07:36:23"
"8228300","2017-06-28 20:08:30","0","","0","","0",""
"8228400","2017-06-28 20:37:31","0","","0","","0",""
"8228500","2017-06-28 21:06:59","0","","0","","0",""
"8228600","2017-06-28 21:36:39","4","2017-06-28 21:55:02","4","2019-03-01 20:24:07","8","2017-06-28 21:55:02"
"8228700","2017-06-28 22:16:08","0","","0","","0",""
"8228800","2017-06-28 22:53:20","0","","0","","0",""
"8228900","2017-06-28 23:36:42","0","","0","","0",""
"8229000","2017-06-29 00:31:11","0","","0","","0",""
"8229100","2017-06-29 01:28:08","0","","0","","0",""
"8229200","2017-06-29 02:03:23","0","","0","","0",""
"8229300","2017-06-29 02:46:00","0","","1","2018-07-27 01:15:27","1","2018-07-27 01:15:27"
"8229400","2017-06-29 03:21:52","0","","0","","0",""
"8229500","2017-06-29 03:57:43","0","","0","","0",""
"8229600","2017-06-29 04:35:34","1","2019-01-25 17:30:24","0","","1","2019-01-25 17:30:24"
"8229700","2017-06-29 05:11:11","0","","0","","0",""
"8229800","2017-06-29 05:40:56","0","","0","","0",""
"8229900","2017-06-29 06:11:49","0","","0","","0",""
"8230000","2017-06-29 06:36:40","0","","0","","0",""
"8230100","2017-06-29 06:58:55","0","","0","","0",""
"8230200","2017-06-29 07:16:31","0","","0","","0",""
"8230300","2017-06-29 07:37:09","1","2018-01-03 13:10:47","0","","1","2018-01-03 13:10:47"
"8230400","2017-06-29 07:59:45","0","","0","","0",""
"8230600","2017-06-29 08:43:49","0","","0","","0",""
"8230700","2017-06-29 09:00:22","0","","42","2017-06-29 10:28:21","42","2017-06-29 10:28:21"
"8230800","2017-06-29 09:21:31","9","2017-06-29 09:33:59","0","","9","2017-06-29 09:33:59"
"8230900","2017-06-29 09:39:56","0","","0","","0",""
"8231000","2017-06-29 09:59:15","0","","0","","0",""
"8231100","2017-06-29 10:21:27","10","2017-06-29 10:28:46","1","2018-10-19 11:10:13","11","2017-06-29 10:28:46"
"8231200","2017-06-29 10:43:51","0","","0","","0",""
"8231300","2017-06-29 11:07:10","0","","0","","0",""
"8231400","2017-06-29 11:30:07","0","","0","","0",""
"8231500","2017-06-29 11:50:05","0","","0","","0",""
"8231600","2017-06-29 12:11:34","0","","0","","0",""
"8231700","2017-06-29 12:32:34","0","","0","","0",""
"8231800","2017-06-29 12:52:44","0","","0","","0",""
"8231900","2017-06-29 13:10:17","0","","0","","0",""
"8232000","2017-06-29 13:28:43","1","2017-06-29 13:42:18","0","","1","2017-06-29 13:42:18"
"8232100","2017-06-29 13:47:51","0","","0","","0",""
"8232200","2017-06-29 14:06:13","0","","0","","0",""
"8232300","2017-06-29 14:23:53","1","2018-05-23 00:39:10","0","","1","2018-05-23 00:39:10"
"8232400","2017-06-29 14:39:28","0","","0","","0",""
"8232500","2017-06-29 14:55:29","0","","0","","0",""
"8232600","2017-06-29 15:12:35","23","2017-06-29 15:16:38","1","2018-06-27 03:05:01","24","2017-06-29 15:16:38"
"8232700","2017-06-29 15:27:44","2","2017-06-29 15:37:26","0","","2","2017-06-29 15:37:26"
"8232800","2017-06-29 15:47:52","0","","0","","0",""
"8232900","2017-06-29 16:06:39","0","","0","","0",""
"8233000","2017-06-29 16:27:35","0","","0","","0",""
"8233100","2017-06-29 16:50:29","0","","0","","0",""
"8233200","2017-06-29 17:10:36","0","","0","","0",""
"8233300","2017-06-29 17:34:37","1","2017-10-11 10:45:14","0","","1","2017-10-11 10:45:14"
"8233400","2017-06-29 17:57:38","0","","0","","0",""
"8233500","2017-06-29 18:23:49","0","","0","","0",""
"8233600","2017-06-29 18:46:52","2","2018-02-12 11:05:35","3","2018-09-22 22:53:37","5","2018-02-12 11:05:35"
"8233700","2017-06-29 19:07:31","0","","0","","0",""
"8233800","2017-06-29 19:35:11","1","2018-11-19 07:55:29","0","","1","2018-11-19 07:55:29"
"8233900","2017-06-29 19:58:09","0","","0","","0",""
"8234000","2017-06-29 20:26:21","0","","0","","0",""
"8234100","2017-06-29 20:54:05","0","","0","","0",""
"8234200","2017-06-29 21:29:06","0","","0","","0",""
"8234300","2017-06-29 22:06:42","0","","0","","0",""
"8234400","2017-06-29 22:54:51","0","","0","","0",""
"8234500","2017-06-29 23:37:21","0","","0","","0",""
"8234600","2017-06-30 00:40:13","4","2017-07-05 20:09:25","0","","4","2017-07-05 20:09:25"
"8234700","2017-06-30 01:36:18","0","","0","","0",""
"8234800","2017-06-30 02:08:25","0","","0","","0",""
"8234900","2017-06-30 02:43:44","0","","0","","0",""
"8235000","2017-06-30 03:20:38","0","","0","","0",""
"8235100","2017-06-30 03:55:48","0","","0","","0",""
"8235200","2017-06-30 04:28:11","0","","0","","0",""
"8235300","2017-06-30 05:05:46","0","","0","","0",""
"8235400","2017-06-30 05:39:19","0","","0","","0",""
"8235500","2017-06-30 06:02:45","0","","0","","0",""
"8235600","2017-06-30 06:25:31","5","2018-06-26 19:11:15","3","2018-08-09 15:07:34","8","2018-06-26 19:11:15"
"8235700","2017-06-30 06:46:11","0","","0","","0",""
"8235800","2017-06-30 07:02:24","0","","0","","0",""
"8235900","2017-06-30 07:22:31","0","","0","","0",""
"8236000","2017-06-30 07:45:48","0","","0","","0",""
"8236100","2017-06-30 08:08:23","0","","0","","0",""
"8236200","2017-06-30 08:30:49","0","","0","","0",""
"8236300","2017-06-30 08:53:00","0","","0","","0",""
"8236400","2017-06-30 09:11:37","0","","0","","0",""
"8236500","2017-06-30 09:32:10","0","","0","","0",""
"8236600","2017-06-30 09:53:13","0","","0","","0",""
"8236700","2017-06-30 10:12:41","11","2017-06-30 10:31:55","0","","11","2017-06-30 10:31:55"
"8236800","2017-06-30 10:30:22","0","","0","","0",""
"8236900","2017-06-30 10:56:45","0","","0","","0",""
"8237000","2017-06-30 11:19:25","1","2017-06-30 13:55:20","1","2017-07-01 12:44:12","2","2017-06-30 13:55:20"
"8237100","2017-06-30 11:42:47","1","2017-08-09 11:48:22","3","2017-08-02 20:48:44","4","2017-08-02 20:48:44"
"8237200","2017-06-30 12:05:10","0","","1","2017-06-30 12:11:58","1","2017-06-30 12:11:58"
"8237300","2017-06-30 12:27:59","0","","0","","0",""
"8237400","2017-06-30 12:50:15","0","","0","","0",""
"8237500","2017-06-30 13:10:03","0","","2","2017-06-30 13:10:03","2","2017-06-30 13:10:03"
"8237600","2017-06-30 13:32:49","0","","0","","0",""
"8237700","2017-06-30 13:54:32","3","2017-06-30 13:59:49","0","","3","2017-06-30 13:59:49"
"8237800","2017-06-30 14:19:15","0","","0","","0",""
"8237900","2017-06-30 14:43:47","0","","1","2018-03-05 17:18:21","1","2018-03-05 17:18:21"
"8238000","2017-06-30 15:03:48","0","","0","","0",""
"8238100","2017-06-30 15:27:46","2","2017-06-30 15:36:43","0","","2","2017-06-30 15:36:43"
"8238200","2017-06-30 15:53:44","0","","0","","0",""
"8238300","2017-06-30 16:22:35","2","2019-09-02 13:12:00","1","2019-02-07 11:17:52","3","2019-02-07 11:17:52"
"8238500","2017-06-30 17:18:35","3","2017-06-30 17:29:23","0","","3","2017-06-30 17:29:23"
"8238600","2017-06-30 17:44:48","0","","0","","0",""
"8238700","2017-06-30 18:11:02","0","","0","","0",""
"8238800","2017-06-30 18:47:02","3","2017-07-28 19:39:26","2","2017-08-07 17:10:50","5","2017-07-28 19:39:26"
"8238900","2017-06-30 19:17:42","1","2017-06-30 19:35:41","0","","1","2017-06-30 19:35:41"
"8239000","2017-06-30 19:48:39","1","2017-06-30 19:57:11","1","2017-07-01 02:17:54","2","2017-06-30 19:57:11"
"8239100","2017-06-30 20:20:33","1","2017-06-30 21:12:26","0","","1","2017-06-30 21:12:26"
"8239200","2017-06-30 20:59:23","0","","0","","0",""
"8239300","2017-06-30 21:47:37","0","","0","","0",""
"8239400","2017-06-30 22:38:37","0","","0","","0",""
"8239500","2017-06-30 23:34:33","1","2018-10-15 12:03:45","65","2018-10-24 06:13:40","66","2018-10-15 12:03:45"
"8239600","2017-07-01 00:49:00","0","","0","","0",""
"8239700","2017-07-01 01:55:05","0","","0","","0",""
"8239800","2017-07-01 02:50:33","0","","0","","0",""
"8239900","2017-07-01 03:56:06","0","","0","","0",""
"8240000","2017-07-01 04:52:15","1","2017-12-24 08:46:33","0","","1","2017-12-24 08:46:33"
"8240100","2017-07-01 05:45:26","0","","0","","0",""
"8240200","2017-07-01 06:32:23","0","","0","","0",""
"8240300","2017-07-01 07:17:31","1","2017-07-01 07:42:27","0","","1","2017-07-01 07:42:27"
"8240400","2017-07-01 08:01:35","0","","0","","0",""
"8240500","2017-07-01 08:43:05","0","","0","","0",""
"8240600","2017-07-01 09:20:54","0","","0","","0",""
"8240700","2017-07-01 10:00:51","0","","0","","0",""
"8240800","2017-07-01 10:40:56","0","","0","","0",""
"8240900","2017-07-01 11:19:50","0","","0","","0",""
"8241000","2017-07-01 11:56:35","0","","0","","0",""
"8241100","2017-07-01 12:34:15","0","","0","","0",""
"8241200","2017-07-01 13:14:05","0","","0","","0",""
"8241400","2017-07-01 14:30:15","0","","0","","0",""
"8241500","2017-07-01 15:03:43","1","2017-07-01 15:16:00","0","","1","2017-07-01 15:16:00"
"8241600","2017-07-01 15:39:45","0","","0","","0",""
"8241700","2017-07-01 16:18:31","1","2017-07-01 16:30:44","0","","1","2017-07-01 16:30:44"
"8241800","2017-07-01 16:51:32","0","","0","","0",""
"8241900","2017-07-01 17:34:52","8","2017-07-23 20:45:48","0","","8","2017-07-23 20:45:48"
"8242000","2017-07-01 18:11:36","1","2017-07-01 18:32:15","0","","1","2017-07-01 18:32:15"
"8242100","2017-07-01 18:51:25","0","","0","","0",""
"8242200","2017-07-01 19:35:17","1","2017-07-01 19:51:06","0","","1","2017-07-01 19:51:06"
"8242300","2017-07-01 20:19:36","0","","0","","0",""
"8242400","2017-07-01 21:16:46","0","","0","","0",""
"8242500","2017-07-01 22:17:26","0","","1","2017-07-01 22:30:13","1","2017-07-01 22:30:13"
"8242600","2017-07-01 23:26:09","0","","0","","0",""
"8242700","2017-07-02 00:46:33","0","","0","","0",""
"8242800","2017-07-02 01:54:34","0","","0","","0",""
"8242900","2017-07-02 02:49:29","0","","0","","0",""
"8243000","2017-07-02 03:41:07","0","","0","","0",""
"8243100","2017-07-02 04:40:40","29","2017-07-02 13:49:22","3","2017-07-05 20:45:10","32","2017-07-02 13:49:22"
"8243200","2017-07-02 05:39:50","0","","0","","0",""
"8243300","2017-07-02 06:27:27","0","","0","","0",""
"8243400","2017-07-02 07:16:10","0","","0","","0",""
"8243500","2017-07-02 07:54:58","0","","0","","0",""
"8243600","2017-07-02 08:39:37","0","","0","","0",""
"8243700","2017-07-02 09:29:33","0","","0","","0",""
"8243800","2017-07-02 10:09:24","0","","0","","0",""
"8243900","2017-07-02 10:49:30","0","","0","","0",""
"8244000","2017-07-02 11:34:50","0","","1","2017-07-02 12:12:30","1","2017-07-02 12:12:30"
"8244100","2017-07-02 12:13:43","0","","0","","0",""
"8244200","2017-07-02 12:52:39","0","","0","","0",""
"8244300","2017-07-02 13:24:50","0","","0","","0",""
"8244400","2017-07-02 13:57:09","0","","0","","0",""
"8244500","2017-07-02 14:26:34","1","2017-07-02 14:42:40","0","","1","2017-07-02 14:42:40"
"8244600","2017-07-02 15:00:26","2","2018-04-17 11:51:54","0","","2","2018-04-17 11:51:54"
"8244700","2017-07-02 15:36:45","0","","0","","0",""
"8244800","2017-07-02 16:10:43","0","","0","","0",""
"8244900","2017-07-02 16:47:29","0","","0","","0",""
"8245000","2017-07-02 17:30:24","0","","0","","0",""
"8245100","2017-07-02 18:09:20","0","","0","","0",""
"8245200","2017-07-02 18:59:25","1","2017-07-02 19:28:04","0","","1","2017-07-02 19:28:04"
"8245300","2017-07-02 19:54:20","0","","0","","0",""
"8245400","2017-07-02 20:43:46","23","2017-11-19 01:13:58","2","2019-05-14 20:46:38","25","2017-11-19 01:13:58"
"8245500","2017-07-02 21:26:25","4","2017-08-17 21:34:14","4","2017-11-16 21:49:01","8","2017-08-17 21:34:14"
"8245600","2017-07-02 22:29:31","0","","0","","0",""
"8245700","2017-07-02 23:31:35","0","","0","","0",""
"8245800","2017-07-03 00:38:26","0","","0","","0",""
"8245900","2017-07-03 01:30:52","0","","0","","0",""
"8246000","2017-07-03 02:14:31","0","","0","","0",""
"8246100","2017-07-03 02:56:02","0","","0","","0",""
"8246200","2017-07-03 03:34:05","5","2017-11-18 00:42:51","3","2017-11-20 16:15:25","8","2017-11-18 00:42:51"
"8246300","2017-07-03 04:12:22","0","","0","","0",""
"8246400","2017-07-03 04:48:23","0","","0","","0",""
"8246500","2017-07-03 05:30:53","0","","0","","0",""
"8246600","2017-07-03 06:00:49","0","","0","","0",""
